>pcount	tstamp	src_dst_idn	port_port_idn	netrange_idn	country_idn	src_idn	dst_idn	lat	lon
502	1442.129	23	41	1	-1	12	0	0.000	0.000
504	1442.132	23	35	1	-1	12	0	0.000	0.000
504	1442.103	22	44	12	93	0	12	6.800	-58.167
504	1442.136	23	42	1	-1	12	0	0.000	0.000
505	1442.141	22	38	12	93	0	12	6.800	-58.167
506	1442.144	22	36	12	93	0	12	6.800	-58.167
507	1442.145	22	36	12	93	0	12	6.800	-58.167
507	1442.156	23	35	1	-1	12	0	0.000	0.000
508	1442.158	22	33	12	93	0	12	6.800	-58.167
509	1442.160	23	51	1	-1	12	0	0.000	0.000
510	1442.162	23	51	1	-1	12	0	0.000	0.000
511	1442.163	22	46	12	93	0	12	6.800	-58.167
512	1442.165	22	45	12	93	0	12	6.800	-58.167
513	1442.167	22	32	12	93	0	12	6.800	-58.167
514	1442.168	23	50	1	-1	12	0	0.000	0.000
515	1442.170	22	47	12	93	0	12	6.800	-58.167
516	1442.174	23	50	1	-1	12	0	0.000	0.000
517	1442.181	23	43	1	-1	12	0	0.000	0.000
518	1442.183	23	43	1	-1	12	0	0.000	0.000
519	1442.184	23	43	1	-1	12	0	0.000	0.000
520	1442.190	23	43	1	-1	12	0	0.000	0.000
521	1442.192	23	43	1	-1	12	0	0.000	0.000
522	1442.194	23	43	1	-1	12	0	0.000	0.000
523	1442.197	23	49	1	-1	12	0	0.000	0.000
524	1442.207	23	43	1	-1	12	0	0.000	0.000
525	1442.209	23	43	1	-1	12	0	0.000	0.000
526	1442.211	23	43	1	-1	12	0	0.000	0.000
527	1442.212	23	49	1	-1	12	0	0.000	0.000
528	1442.214	23	49	1	-1	12	0	0.000	0.000
529	1442.215	23	49	1	-1	12	0	0.000	0.000
530	1442.217	23	49	1	-1	12	0	0.000	0.000
531	1442.219	23	49	1	-1	12	0	0.000	0.000
532	1442.223	23	49	1	-1	12	0	0.000	0.000
533	1442.230	23	49	1	-1	12	0	0.000	0.000
534	1442.231	23	49	1	-1	12	0	0.000	0.000
535	1442.244	23	34	1	-1	12	0	0.000	0.000
536	1442.246	23	34	1	-1	12	0	0.000	0.000
537	1442.248	23	34	1	-1	12	0	0.000	0.000
538	1442.249	22	47	12	93	0	12	6.800	-58.167
539	1442.252	22	39	12	93	0	12	6.800	-58.167
540	1442.253	22	39	12	93	0	12	6.800	-58.167
541	1442.255	23	34	1	-1	12	0	0.000	0.000
542	1442.257	23	34	1	-1	12	0	0.000	0.000
543	1442.261	23	34	1	-1	12	0	0.000	0.000
544	1442.269	22	39	12	93	0	12	6.800	-58.167
545	1442.271	23	34	1	-1	12	0	0.000	0.000
546	1442.273	23	34	1	-1	12	0	0.000	0.000
547	1442.275	23	34	1	-1	12	0	0.000	0.000
548	1442.280	23	34	1	-1	12	0	0.000	0.000
549	1442.282	23	34	1	-1	12	0	0.000	0.000
550	1442.284	23	34	1	-1	12	0	0.000	0.000
551	1442.287	23	34	1	-1	12	0	0.000	0.000
552	1442.292	23	34	1	-1	12	0	0.000	0.000
553	1442.294	23	34	1	-1	12	0	0.000	0.000
554	1442.295	23	34	1	-1	12	0	0.000	0.000
555	1442.304	22	39	12	93	0	12	6.800	-58.167
556	1442.306	23	34	1	-1	12	0	0.000	0.000
557	1442.308	23	34	1	-1	12	0	0.000	0.000
559	1442.311	22	39	12	93	0	12	6.800	-58.167
560	1442.313	22	39	12	93	0	12	6.800	-58.167
561	1442.315	22	45	12	93	0	12	6.800	-58.167
562	1442.324	23	34	1	-1	12	0	0.000	0.000
563	1442.327	23	34	1	-1	12	0	0.000	0.000
565	1442.331	23	34	1	-1	12	0	0.000	0.000
566	1442.334	23	34	1	-1	12	0	0.000	0.000
567	1442.336	22	45	12	93	0	12	6.800	-58.167
568	1442.337	22	45	12	93	0	12	6.800	-58.167
568	1442.329	23	34	1	-1	12	0	0.000	0.000
568	1442.339	23	34	1	-1	12	0	0.000	0.000
569	1442.353	22	45	12	93	0	12	6.800	-58.167
570	1442.354	22	45	12	93	0	12	6.800	-58.167
571	1442.356	22	32	12	93	0	12	6.800	-58.167
572	1442.358	22	32	12	93	0	12	6.800	-58.167
573	1442.359	22	32	12	93	0	12	6.800	-58.167
574	1442.361	22	32	12	93	0	12	6.800	-58.167
575	1442.365	22	32	12	93	0	12	6.800	-58.167
576	1442.370	22	32	12	93	0	12	6.800	-58.167
577	1442.372	22	32	12	93	0	12	6.800	-58.167
578	1442.374	22	32	12	93	0	12	6.800	-58.167
579	1442.381	22	32	12	93	0	12	6.800	-58.167
580	1442.383	22	32	12	93	0	12	6.800	-58.167
581	1442.385	22	32	12	93	0	12	6.800	-58.167
582	1442.398	22	32	12	93	0	12	6.800	-58.167
583	1442.402	22	32	12	93	0	12	6.800	-58.167
584	1442.409	22	32	12	93	0	12	6.800	-58.167
585	1442.411	22	32	12	93	0	12	6.800	-58.167
586	1442.413	22	32	12	93	0	12	6.800	-58.167
587	1442.414	23	48	1	-1	12	0	0.000	0.000
588	1442.418	23	48	1	-1	12	0	0.000	0.000
589	1442.428	23	48	1	-1	12	0	0.000	0.000
590	1442.429	23	48	1	-1	12	0	0.000	0.000
591	1442.431	23	48	1	-1	12	0	0.000	0.000
592	1442.433	22	44	12	93	0	12	6.800	-58.167
593	1442.435	22	44	12	93	0	12	6.800	-58.167
594	1442.436	22	44	12	93	0	12	6.800	-58.167
595	1442.438	23	34	1	-1	12	0	0.000	0.000
596	1442.442	23	34	1	-1	12	0	0.000	0.000
597	1442.452	22	32	12	93	0	12	6.800	-58.167
598	1442.454	22	32	12	93	0	12	6.800	-58.167
599	1442.455	22	45	12	93	0	12	6.800	-58.167
600	1442.457	23	49	1	-1	12	0	0.000	0.000
601	1442.459	23	49	1	-1	12	0	0.000	0.000
602	1442.461	23	49	1	-1	12	0	0.000	0.000
603	1442.462	23	49	1	-1	12	0	0.000	0.000
604	1442.464	23	49	1	-1	12	0	0.000	0.000
605	1442.468	23	49	1	-1	12	0	0.000	0.000
606	1442.479	23	49	1	-1	12	0	0.000	0.000
607	1442.482	23	49	1	-1	12	0	0.000	0.000
608	1442.484	23	34	1	-1	12	0	0.000	0.000
609	1442.485	23	34	1	-1	12	0	0.000	0.000
610	1442.488	23	34	1	-1	12	0	0.000	0.000
611	1442.490	23	34	1	-1	12	0	0.000	0.000
612	1442.492	23	34	1	-1	12	0	0.000	0.000
613	1442.493	23	34	1	-1	12	0	0.000	0.000
614	1442.502	22	45	12	93	0	12	6.800	-58.167
615	1442.503	22	45	12	93	0	12	6.800	-58.167
616	1442.505	22	45	12	93	0	12	6.800	-58.167
617	1442.507	23	34	1	-1	12	0	0.000	0.000
618	1442.509	23	34	1	-1	12	0	0.000	0.000
619	1442.512	23	34	1	-1	12	0	0.000	0.000
620	1442.522	23	34	1	-1	12	0	0.000	0.000
621	1442.524	23	34	1	-1	12	0	0.000	0.000
622	1442.526	23	34	1	-1	12	0	0.000	0.000
623	1442.529	23	34	1	-1	12	0	0.000	0.000
624	1442.530	23	34	1	-1	12	0	0.000	0.000
625	1442.532	23	34	1	-1	12	0	0.000	0.000
626	1442.534	23	34	1	-1	12	0	0.000	0.000
627	1442.535	23	34	1	-1	12	0	0.000	0.000
628	1442.539	23	34	1	-1	12	0	0.000	0.000
629	1442.541	23	34	1	-1	12	0	0.000	0.000
630	1442.550	23	34	1	-1	12	0	0.000	0.000
631	1442.551	23	34	1	-1	12	0	0.000	0.000
632	1442.553	23	34	1	-1	12	0	0.000	0.000
633	1442.555	23	34	1	-1	12	0	0.000	0.000
634	1442.557	23	34	1	-1	12	0	0.000	0.000
635	1442.560	23	34	1	-1	12	0	0.000	0.000
636	1442.568	23	34	1	-1	12	0	0.000	0.000
637	1442.571	23	34	1	-1	12	0	0.000	0.000
638	1442.573	23	34	1	-1	12	0	0.000	0.000
639	1442.578	23	34	1	-1	12	0	0.000	0.000
640	1442.580	23	34	1	-1	12	0	0.000	0.000
641	1442.581	22	45	12	93	0	12	6.800	-58.167
642	1442.586	23	34	1	-1	12	0	0.000	0.000
643	1442.587	23	34	1	-1	12	0	0.000	0.000
644	1442.598	23	34	1	-1	12	0	0.000	0.000
645	1442.601	23	34	1	-1	12	0	0.000	0.000
646	1442.602	23	34	1	-1	12	0	0.000	0.000
648	1442.605	23	34	1	-1	12	0	0.000	0.000
649	1442.607	23	34	1	-1	12	0	0.000	0.000
650	1442.608	23	34	1	-1	12	0	0.000	0.000
650	1442.612	23	34	1	-1	12	0	0.000	0.000
651	1442.648	23	34	1	-1	12	0	0.000	0.000
652	1442.650	23	34	1	-1	12	0	0.000	0.000
653	1442.652	23	34	1	-1	12	0	0.000	0.000
655	1442.655	23	34	1	-1	12	0	0.000	0.000
656	1442.657	23	34	1	-1	12	0	0.000	0.000
658	1442.662	22	45	12	93	0	12	6.800	-58.167
659	1442.663	22	32	12	93	0	12	6.800	-58.167
659	1442.676	23	34	1	-1	12	0	0.000	0.000
659	1442.678	23	34	1	-1	12	0	0.000	0.000
660	1442.682	22	32	12	93	0	12	6.800	-58.167
661	1442.684	22	32	12	93	0	12	6.800	-58.167
662	1442.685	22	32	12	93	0	12	6.800	-58.167
663	1442.687	22	32	12	93	0	12	6.800	-58.167
664	1442.689	22	32	12	93	0	12	6.800	-58.167
665	1442.691	22	32	12	93	0	12	6.800	-58.167
666	1442.692	22	32	12	93	0	12	6.800	-58.167
667	1442.694	22	32	12	93	0	12	6.800	-58.167
668	1442.699	22	32	12	93	0	12	6.800	-58.167
669	1442.704	22	32	12	93	0	12	6.800	-58.167
670	1442.714	22	32	12	93	0	12	6.800	-58.167
671	1442.716	22	32	12	93	0	12	6.800	-58.167
672	1442.717	22	32	12	93	0	12	6.800	-58.167
673	1442.719	22	32	12	93	0	12	6.800	-58.167
674	1442.721	22	32	12	93	0	12	6.800	-58.167
675	1442.723	22	32	12	93	0	12	6.800	-58.167
676	1442.724	22	32	12	93	0	12	6.800	-58.167
677	1442.726	22	32	12	93	0	12	6.800	-58.167
678	1442.729	22	32	12	93	0	12	6.800	-58.167
679	1442.733	22	32	12	93	0	12	6.800	-58.167
680	1442.743	22	32	12	93	0	12	6.800	-58.167
681	1442.745	22	32	12	93	0	12	6.800	-58.167
682	1442.747	22	32	12	93	0	12	6.800	-58.167
683	1442.749	22	32	12	93	0	12	6.800	-58.167
684	1442.750	22	32	12	93	0	12	6.800	-58.167
685	1442.752	22	32	12	93	0	12	6.800	-58.167
686	1442.754	22	32	12	93	0	12	6.800	-58.167
687	1442.755	22	32	12	93	0	12	6.800	-58.167
688	1442.758	22	32	12	93	0	12	6.800	-58.167
689	1442.765	22	32	12	93	0	12	6.800	-58.167
690	1442.766	23	34	1	-1	12	0	0.000	0.000
691	1442.771	23	34	1	-1	12	0	0.000	0.000
692	1442.773	23	34	1	-1	12	0	0.000	0.000
693	1442.775	22	32	12	93	0	12	6.800	-58.167
694	1442.780	22	32	12	93	0	12	6.800	-58.167
695	1442.782	22	47	12	93	0	12	6.800	-58.167
696	1442.784	22	33	12	93	0	12	6.800	-58.167
697	1442.789	23	49	1	-1	12	0	0.000	0.000
698	1442.791	23	49	1	-1	12	0	0.000	0.000
699	1442.792	23	49	1	-1	12	0	0.000	0.000
700	1442.798	23	49	1	-1	12	0	0.000	0.000
701	1442.801	23	49	1	-1	12	0	0.000	0.000
702	1442.810	23	49	1	-1	12	0	0.000	0.000
703	1442.812	22	45	12	93	0	12	6.800	-58.167
704	1442.813	22	45	12	93	0	12	6.800	-58.167
705	1442.815	22	45	12	93	0	12	6.800	-58.167
706	1442.816	22	45	12	93	0	12	6.800	-58.167
707	1442.818	23	49	1	-1	12	0	0.000	0.000
708	1442.822	23	49	1	-1	12	0	0.000	0.000
709	1442.831	22	45	12	93	0	12	6.800	-58.167
710	1442.833	23	34	1	-1	12	0	0.000	0.000
711	1442.835	22	45	12	93	0	12	6.800	-58.167
712	1442.837	22	37	12	93	0	12	6.800	-58.167
713	1442.839	23	50	1	-1	12	0	0.000	0.000
714	1442.841	23	50	1	-1	12	0	0.000	0.000
715	1442.855	23	50	1	-1	12	0	0.000	0.000
716	1442.856	23	50	1	-1	12	0	0.000	0.000
717	1442.858	23	50	1	-1	12	0	0.000	0.000
718	1442.860	23	35	1	-1	12	0	0.000	0.000
719	1442.862	22	47	12	93	0	12	6.800	-58.167
720	1442.864	22	47	12	93	0	12	6.800	-58.167
721	1442.866	22	47	12	93	0	12	6.800	-58.167
722	1442.868	22	33	12	93	0	12	6.800	-58.167
723	1442.870	23	49	1	-1	12	0	0.000	0.000
724	1442.874	23	49	1	-1	12	0	0.000	0.000
725	1442.881	22	45	12	93	0	12	6.800	-58.167
726	1442.883	23	49	1	-1	12	0	0.000	0.000
727	1442.885	23	49	1	-1	12	0	0.000	0.000
728	1442.888	23	49	1	-1	12	0	0.000	0.000
729	1442.896	23	49	1	-1	12	0	0.000	0.000
730	1442.898	22	45	12	93	0	12	6.800	-58.167
731	1442.900	22	45	12	93	0	12	6.800	-58.167
732	1442.901	22	45	12	93	0	12	6.800	-58.167
733	1442.904	23	49	1	-1	12	0	0.000	0.000
734	1442.907	23	49	1	-1	12	0	0.000	0.000
735	1442.908	22	45	12	93	0	12	6.800	-58.167
736	1442.912	23	49	1	-1	12	0	0.000	0.000
737	1442.913	23	49	1	-1	12	0	0.000	0.000
738	1442.919	22	45	12	93	0	12	6.800	-58.167
739	1442.920	23	40	1	-1	12	0	0.000	0.000
740	1442.926	23	40	1	-1	12	0	0.000	0.000
741	1442.928	23	40	1	-1	12	0	0.000	0.000
742	1442.929	23	40	1	-1	12	0	0.000	0.000
743	1442.933	23	40	1	-1	12	0	0.000	0.000
744	1442.938	23	40	1	-1	12	0	0.000	0.000
745	1442.940	23	40	1	-1	12	0	0.000	0.000
746	1442.942	22	37	12	93	0	12	6.800	-58.167
747	1442.945	22	37	12	93	0	12	6.800	-58.167
748	1442.949	22	37	12	93	0	12	6.800	-58.167
749	1442.958	22	37	12	93	0	12	6.800	-58.167
750	1442.960	23	49	1	-1	12	0	0.000	0.000
751	1442.962	23	49	1	-1	12	0	0.000	0.000
752	1442.963	22	45	12	93	0	12	6.800	-58.167
753	1442.965	22	45	12	93	0	12	6.800	-58.167
754	1442.967	23	49	1	-1	12	0	0.000	0.000
755	1442.968	23	49	1	-1	12	0	0.000	0.000
756	1442.970	23	49	1	-1	12	0	0.000	0.000
757	1442.973	23	49	1	-1	12	0	0.000	0.000
758	1442.980	22	45	12	93	0	12	6.800	-58.167
759	1442.982	22	45	12	93	0	12	6.800	-58.167
760	1442.983	22	45	12	93	0	12	6.800	-58.167
761	1442.989	23	49	1	-1	12	0	0.000	0.000
762	1442.991	23	49	1	-1	12	0	0.000	0.000
763	1442.992	22	45	12	93	0	12	6.800	-58.167
764	1442.998	22	37	12	93	0	12	6.800	-58.167
765	1443.000	23	40	1	-1	12	0	0.000	0.000
766	1443.001	23	40	1	-1	12	0	0.000	0.000
767	1443.005	23	40	1	-1	12	0	0.000	0.000
768	1443.014	22	37	12	93	0	12	6.800	-58.167
769	1443.016	22	37	12	93	0	12	6.800	-58.167
770	1443.018	22	37	12	93	0	12	6.800	-58.167
771	1443.019	23	49	1	-1	12	0	0.000	0.000
772	1443.021	23	49	1	-1	12	0	0.000	0.000
773	1443.023	23	49	1	-1	12	0	0.000	0.000
774	1443.024	23	49	1	-1	12	0	0.000	0.000
775	1443.026	22	45	12	93	0	12	6.800	-58.167
776	1443.029	22	45	12	93	0	12	6.800	-58.167
777	1443.045	22	45	12	93	0	12	6.800	-58.167
778	1443.049	23	49	1	-1	12	0	0.000	0.000
779	1443.057	23	49	1	-1	12	0	0.000	0.000
780	1443.059	23	49	1	-1	12	0	0.000	0.000
781	1443.061	23	49	1	-1	12	0	0.000	0.000
782	1443.063	22	45	12	93	0	12	6.800	-58.167
783	1443.064	22	45	12	93	0	12	6.800	-58.167
784	1443.069	23	49	1	-1	12	0	0.000	0.000
785	1443.074	23	49	1	-1	12	0	0.000	0.000
786	1443.075	22	45	12	93	0	12	6.800	-58.167
787	1443.078	22	45	12	93	0	12	6.800	-58.167
788	1443.647	23	49	1	-1	12	0	0.000	0.000
789	1443.649	23	49	1	-1	12	0	0.000	0.000
790	1443.651	23	49	1	-1	12	0	0.000	0.000
791	1443.652	23	49	1	-1	12	0	0.000	0.000
792	1443.654	22	45	12	93	0	12	6.800	-58.167
793	1443.656	22	45	12	93	0	12	6.800	-58.167
794	1443.657	22	45	12	93	0	12	6.800	-58.167
795	1443.659	23	49	1	-1	12	0	0.000	0.000
796	1443.662	23	49	1	-1	12	0	0.000	0.000
797	1443.673	22	45	12	93	0	12	6.800	-58.167
798	1443.675	23	49	1	-1	12	0	0.000	0.000
799	1443.677	23	49	1	-1	12	0	0.000	0.000
800	1443.679	23	49	1	-1	12	0	0.000	0.000
801	1443.680	23	49	1	-1	12	0	0.000	0.000
802	1443.682	22	45	12	93	0	12	6.800	-58.167
803	1443.684	22	45	12	93	0	12	6.800	-58.167
804	1443.685	22	45	12	93	0	12	6.800	-58.167
805	1443.688	23	49	1	-1	12	0	0.000	0.000
806	1443.695	23	49	1	-1	12	0	0.000	0.000
807	1443.697	23	49	1	-1	12	0	0.000	0.000
808	1443.699	23	49	1	-1	12	0	0.000	0.000
809	1443.704	22	45	12	93	0	12	6.800	-58.167
810	1443.706	22	45	12	93	0	12	6.800	-58.167
811	1443.708	23	49	1	-1	12	0	0.000	0.000
812	1443.711	22	45	12	93	0	12	6.800	-58.167
813	1443.721	23	49	1	-1	12	0	0.000	0.000
814	1443.722	23	49	1	-1	12	0	0.000	0.000
815	1443.724	23	49	1	-1	12	0	0.000	0.000
816	1443.726	23	49	1	-1	12	0	0.000	0.000
817	1443.728	23	49	1	-1	12	0	0.000	0.000
818	1443.729	22	45	12	93	0	12	6.800	-58.167
819	1443.731	22	45	12	93	0	12	6.800	-58.167
820	1443.733	22	45	12	93	0	12	6.800	-58.167
821	1443.736	22	45	12	93	0	12	6.800	-58.167
822	1443.740	23	49	1	-1	12	0	0.000	0.000
823	1443.750	23	49	1	-1	12	0	0.000	0.000
824	1443.752	23	49	1	-1	12	0	0.000	0.000
825	1443.756	23	49	1	-1	12	0	0.000	0.000
826	1443.758	22	45	12	93	0	12	6.800	-58.167
827	1443.760	22	45	12	93	0	12	6.800	-58.167
828	1443.763	23	49	1	-1	12	0	0.000	0.000
829	1443.764	23	49	1	-1	12	0	0.000	0.000
830	1443.766	22	45	12	93	0	12	6.800	-58.167
831	1443.770	22	45	12	93	0	12	6.800	-58.167
832	1443.777	23	49	1	-1	12	0	0.000	0.000
833	1443.779	23	49	1	-1	12	0	0.000	0.000
834	1443.781	23	49	1	-1	12	0	0.000	0.000
835	1443.782	23	49	1	-1	12	0	0.000	0.000
836	1443.792	23	49	1	-1	12	0	0.000	0.000
837	1443.794	23	49	1	-1	12	0	0.000	0.000
838	1443.796	22	45	12	93	0	12	6.800	-58.167
839	1443.797	22	45	12	93	0	12	6.800	-58.167
840	1443.799	22	45	12	93	0	12	6.800	-58.167
841	1443.804	22	45	12	93	0	12	6.800	-58.167
842	1443.810	23	49	1	-1	12	0	0.000	0.000
843	1443.812	23	49	1	-1	12	0	0.000	0.000
844	1443.813	23	49	1	-1	12	0	0.000	0.000
845	1443.815	23	49	1	-1	12	0	0.000	0.000
846	1443.821	22	45	12	93	0	12	6.800	-58.167
847	1443.824	22	45	12	93	0	12	6.800	-58.167
848	1443.831	22	45	12	93	0	12	6.800	-58.167
849	1443.832	23	49	1	-1	12	0	0.000	0.000
850	1443.834	23	49	1	-1	12	0	0.000	0.000
851	1443.838	22	45	12	93	0	12	6.800	-58.167
852	1443.843	23	49	1	-1	12	0	0.000	0.000
853	1443.844	23	49	1	-1	12	0	0.000	0.000
854	1443.846	23	49	1	-1	12	0	0.000	0.000
855	1443.849	23	49	1	-1	12	0	0.000	0.000
856	1443.857	23	49	1	-1	12	0	0.000	0.000
857	1443.859	23	49	1	-1	12	0	0.000	0.000
858	1443.861	22	45	12	93	0	12	6.800	-58.167
859	1443.862	22	45	12	93	0	12	6.800	-58.167
860	1443.865	22	45	12	93	0	12	6.800	-58.167
861	1443.867	22	45	12	93	0	12	6.800	-58.167
862	1444.650	23	49	1	-1	12	0	0.000	0.000
863	1444.652	23	49	1	-1	12	0	0.000	0.000
864	1444.653	23	49	1	-1	12	0	0.000	0.000
865	1444.655	23	49	1	-1	12	0	0.000	0.000
866	1444.657	23	49	1	-1	12	0	0.000	0.000
867	1444.658	23	49	1	-1	12	0	0.000	0.000
868	1444.660	22	45	12	93	0	12	6.800	-58.167
869	1444.662	22	45	12	93	0	12	6.800	-58.167
870	1444.666	22	45	12	93	0	12	6.800	-58.167
871	1444.672	22	45	12	93	0	12	6.800	-58.167
872	1444.674	23	49	1	-1	12	0	0.000	0.000
873	1444.676	23	49	1	-1	12	0	0.000	0.000
874	1444.685	22	45	12	93	0	12	6.800	-58.167
875	1444.686	22	45	12	93	0	12	6.800	-58.167
876	1444.696	23	49	1	-1	12	0	0.000	0.000
877	1444.698	23	49	1	-1	12	0	0.000	0.000
878	1444.700	23	49	1	-1	12	0	0.000	0.000
879	1444.702	23	49	1	-1	12	0	0.000	0.000
880	1444.703	23	49	1	-1	12	0	0.000	0.000
881	1444.705	23	49	1	-1	12	0	0.000	0.000
882	1444.707	22	45	12	93	0	12	6.800	-58.167
883	1444.711	22	45	12	93	0	12	6.800	-58.167
884	1444.717	22	45	12	93	0	12	6.800	-58.167
885	1444.719	22	45	12	93	0	12	6.800	-58.167
886	1444.720	23	49	1	-1	12	0	0.000	0.000
887	1444.726	23	49	1	-1	12	0	0.000	0.000
888	1444.728	23	49	1	-1	12	0	0.000	0.000
889	1444.734	23	49	1	-1	12	0	0.000	0.000
890	1444.736	22	45	12	93	0	12	6.800	-58.167
891	1444.738	22	45	12	93	0	12	6.800	-58.167
892	1444.742	22	45	12	93	0	12	6.800	-58.167
893	1444.748	23	49	1	-1	12	0	0.000	0.000
894	1444.750	23	49	1	-1	12	0	0.000	0.000
895	1444.752	22	45	12	93	0	12	6.800	-58.167
896	1444.761	23	49	1	-1	12	0	0.000	0.000
897	1444.763	23	49	1	-1	12	0	0.000	0.000
898	1444.765	23	49	1	-1	12	0	0.000	0.000
899	1444.766	23	49	1	-1	12	0	0.000	0.000
900	1444.768	22	45	12	93	0	12	6.800	-58.167
901	1444.770	22	45	12	93	0	12	6.800	-58.167
902	1444.771	22	45	12	93	0	12	6.800	-58.167
903	1444.773	23	49	1	-1	12	0	0.000	0.000
904	1444.776	23	49	1	-1	12	0	0.000	0.000
905	1444.783	23	49	1	-1	12	0	0.000	0.000
906	1444.784	23	49	1	-1	12	0	0.000	0.000
907	1444.790	23	49	1	-1	12	0	0.000	0.000
908	1444.791	23	49	1	-1	12	0	0.000	0.000
909	1444.793	22	45	12	93	0	12	6.800	-58.167
910	1444.798	22	45	12	93	0	12	6.800	-58.167
911	1444.800	22	45	12	93	0	12	6.800	-58.167
912	1444.804	22	45	12	93	0	12	6.800	-58.167
913	1444.806	22	45	12	93	0	12	6.800	-58.167
914	1444.811	23	49	1	-1	12	0	0.000	0.000
915	1444.813	23	49	1	-1	12	0	0.000	0.000
916	1444.814	23	49	1	-1	12	0	0.000	0.000
917	1444.817	23	49	1	-1	12	0	0.000	0.000
918	1444.827	23	49	1	-1	12	0	0.000	0.000
919	1444.829	23	49	1	-1	12	0	0.000	0.000
920	1444.831	22	45	12	93	0	12	6.800	-58.167
921	1444.833	22	45	12	93	0	12	6.800	-58.167
922	1444.835	22	45	12	93	0	12	6.800	-58.167
923	1444.837	22	45	12	93	0	12	6.800	-58.167
924	1444.838	23	49	1	-1	12	0	0.000	0.000
925	1444.840	23	49	1	-1	12	0	0.000	0.000
926	1444.844	23	49	1	-1	12	0	0.000	0.000
927	1444.854	23	49	1	-1	12	0	0.000	0.000
928	1444.856	22	45	12	93	0	12	6.800	-58.167
929	1444.857	22	45	12	93	0	12	6.800	-58.167
930	1444.859	23	49	1	-1	12	0	0.000	0.000
931	1444.861	23	49	1	-1	12	0	0.000	0.000
932	1444.862	22	45	12	93	0	12	6.800	-58.167
933	1444.864	22	45	12	93	0	12	6.800	-58.167
934	1444.866	23	49	1	-1	12	0	0.000	0.000
935	1444.869	23	49	1	-1	12	0	0.000	0.000
936	1444.881	23	49	1	-1	12	0	0.000	0.000
937	1444.882	23	49	1	-1	12	0	0.000	0.000
938	1444.884	22	45	12	93	0	12	6.800	-58.167
939	1444.886	22	45	12	93	0	12	6.800	-58.167
940	1444.887	23	49	1	-1	12	0	0.000	0.000
941	1444.889	23	49	1	-1	12	0	0.000	0.000
942	1444.891	22	45	12	93	0	12	6.800	-58.167
943	1444.892	22	45	12	93	0	12	6.800	-58.167
944	1444.895	23	49	1	-1	12	0	0.000	0.000
945	1444.902	23	49	1	-1	12	0	0.000	0.000
946	1444.904	23	49	1	-1	12	0	0.000	0.000
947	1444.905	23	49	1	-1	12	0	0.000	0.000
948	1444.911	23	49	1	-1	12	0	0.000	0.000
949	1444.912	23	49	1	-1	12	0	0.000	0.000
950	1444.917	22	45	12	93	0	12	6.800	-58.167
951	1444.919	22	45	12	93	0	12	6.800	-58.167
952	1444.921	22	45	12	93	0	12	6.800	-58.167
953	1444.924	22	45	12	93	0	12	6.800	-58.167
954	1444.930	23	49	1	-1	12	0	0.000	0.000
955	1444.931	23	49	1	-1	12	0	0.000	0.000
956	1444.933	23	49	1	-1	12	0	0.000	0.000
957	1444.935	23	49	1	-1	12	0	0.000	0.000
958	1444.944	23	49	1	-1	12	0	0.000	0.000
959	1444.945	23	49	1	-1	12	0	0.000	0.000
960	1444.948	23	49	1	-1	12	0	0.000	0.000
962	1444.951	22	45	12	93	0	12	6.800	-58.167
963	1444.953	22	45	12	93	0	12	6.800	-58.167
964	1444.955	22	45	12	93	0	12	6.800	-58.167
964	1444.949	23	49	1	-1	12	0	0.000	0.000
965	1444.963	22	45	12	93	0	12	6.800	-58.167
966	1444.964	22	45	12	93	0	12	6.800	-58.167
967	1444.966	22	45	12	93	0	12	6.800	-58.167
968	1445.642	23	49	1	-1	12	0	0.000	0.000
969	1445.644	23	49	1	-1	12	0	0.000	0.000
970	1445.646	23	49	1	-1	12	0	0.000	0.000
971	1445.647	23	49	1	-1	12	0	0.000	0.000
972	1445.657	23	49	1	-1	12	0	0.000	0.000
973	1445.664	23	49	1	-1	12	0	0.000	0.000
974	1445.666	22	45	12	93	0	12	6.800	-58.167
975	1445.667	22	45	12	93	0	12	6.800	-58.167
976	1445.671	22	45	12	93	0	12	6.800	-58.167
977	1445.675	22	45	12	93	0	12	6.800	-58.167
978	1445.680	23	49	1	-1	12	0	0.000	0.000
979	1445.682	23	49	1	-1	12	0	0.000	0.000
980	1445.684	23	49	1	-1	12	0	0.000	0.000
981	1445.689	23	49	1	-1	12	0	0.000	0.000
982	1445.691	23	49	1	-1	12	0	0.000	0.000
983	1445.693	23	49	1	-1	12	0	0.000	0.000
984	1445.696	22	45	12	93	0	12	6.800	-58.167
985	1445.704	22	45	12	93	0	12	6.800	-58.167
986	1445.706	22	45	12	93	0	12	6.800	-58.167
987	1445.708	22	45	12	93	0	12	6.800	-58.167
989	1445.711	22	45	12	93	0	12	6.800	-58.167
990	1445.713	23	49	1	-1	12	0	0.000	0.000
991	1445.714	4	5	1	-1	3	0	0.000	0.000
991	1445.709	23	49	1	-1	12	0	0.000	0.000
992	1446.636	4	5	1	-1	3	0	0.000	0.000
993	1446.638	4	5	1	-1	3	0	0.000	0.000
994	1446.640	5	4	3	232	0	3	37.419	-122.057
995	1446.641	5	4	3	232	0	3	37.419	-122.057
996	1446.644	5	4	3	232	0	3	37.419	-122.057
997	1448.634	13	12	6	232	0	6	39.564	-75.597
